# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "--fraction" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.tradis.gff" "-o" "P125109_input_LB_1.deseq.fc.tsv" "P125109_input_LB_1.deseq.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_input_LB_1.deseq.bam
P125109_01828	P125109_v1_chr	1727661	1727737	+	77	2
P125109_01829	P125109_v1_chr	1727748	1727824	+	77	37
P125109_01830	P125109_v1_chr	1727982	1729040	-	1059	77
P125109_01831	P125109_v1_chr	1729037	1729816	-	780	1
P125109_01832	P125109_v1_chr	1729817	1730083	-	267	10
P125109_01833	P125109_v1_chr	1730080	1730727	-	648	32
P125109_01834	P125109_v1_chr	1730795	1731763	-	969	1095
P125109_01835	P125109_v1_chr	1731744	1732118	-	375	393
P125109_01836	P125109_v1_chr	1732099	1732476	-	378	209
P125109_01837	P125109_v1_chr	1732479	1733780	-	1302	815
P125109_01838	P125109_v1_chr	1733770	1735815	-	2046	1515
P125109_01839	P125109_v1_chr	1735800	1736168	-	369	99
P125109_01840	P125109_v1_chr	1736226	1737218	-	993	397
P125109_01841	P125109_v1_chr	1737208	1737882	-	675	219
P125109_01842	P125109_v1_chr	1737533	1737605	+	73	0
P125109_01843	P125109_v1_chr	1737879	1738130	-	252	78
P125109_01844	P125109_v1_chr	1738445	1739092	-	648	53
P125109_01845	P125109_v1_chr	1739191	1739454	-	264	1
P125109_01846	P125109_v1_chr	1739451	1739741	-	291	3
P125109_01847	P125109_v1_chr	1739719	1739934	-	216	38
P125109_01848	P125109_v1_chr	1740028	1740717	-	690	715
P125109_01849	P125109_v1_chr	1740714	1741496	-	783	592
P125109_01850	P125109_v1_chr	1741512	1741940	-	429	96
P125109_01851	P125109_v1_chr	1741998	1742414	-	417	123
P125109_01852	P125109_v1_chr	1742417	1743004	-	588	595
P125109_01853	P125109_v1_chr	1743020	1744474	-	1455	459
P125109_01854	P125109_v1_chr	1744477	1744950	-	474	186
P125109_01855	P125109_v1_chr	1744947	1745537	-	591	86
P125109_01856	P125109_v1_chr	1745544	1745867	-	324	91
P125109_01857	P125109_v1_chr	1746073	1746315	-	243	28
P125109_01858	P125109_v1_chr	1746323	1747534	-	1212	308
P125109_01859	P125109_v1_chr	1747515	1749008	-	1494	312
P125109_01860	P125109_v1_chr	1749010	1749393	-	384	49
P125109_01861	P125109_v1_chr	1749812	1752574	+	2763	313
P125109_01862	P125109_v1_chr	1752605	1753243	+	639	332
P125109_01863	P125109_v1_chr	1753422	1754150	+	729	474
P125109_01864	P125109_v1_chr	1754322	1755281	+	960	78
P125109_01865	P125109_v1_chr	1755403	1755615	-	213	13
P125109_01866	P125109_v1_chr	1755713	1756333	-	621	87
P125109_01867	P125109_v1_chr	1756308	1758086	-	1779	134
P125109_01868	P125109_v1_chr	1758268	1759002	+	735	90
P125109_01869	P125109_v1_chr	1759003	1760025	+	1023	253
P125109_01870	P125109_v1_chr	1760018	1763080	+	3063	453
P125109_01871	P125109_v1_chr	1763403	1764629	+	1227	449
P125109_01872	P125109_v1_chr	1764641	1765378	+	738	154
P125109_01873	P125109_v1_chr	1765437	1766330	+	894	574
P125109_01874	P125109_v1_chr	1766352	1767695	+	1344	696
P125109_01875	P125109_v1_chr	1767895	1768089	+	195	0
P125109_01876	P125109_v1_chr	1768097	1769509	+	1413	243
P125109_01877	P125109_v1_chr	1769820	1770056	+	237	72
P125109_01878	P125109_v1_chr	1770139	1770381	+	243	0
P125109_01879	P125109_v1_chr	1770205	1770420	-	216	0
P125109_01880	P125109_v1_chr	1770447	1771448	-	1002	445
P125109_01881	P125109_v1_chr	1771603	1772019	-	417	53
P125109_01882	P125109_v1_chr	1772032	1773252	-	1221	372
P125109_01883	P125109_v1_chr	1773249	1774520	-	1272	240
P125109_01884	P125109_v1_chr	1774495	1775241	-	747	179
P125109_01885	P125109_v1_chr	1775258	1776745	-	1488	345
P125109_01886	P125109_v1_chr	1776754	1777122	-	369	55
P125109_01887	P125109_v1_chr	1777549	1778895	+	1347	1295
P125109_01888	P125109_v1_chr	1778918	1779011	-	94	1
P125109_01889	P125109_v1_chr	1779183	1779371	-	189	18
P125109_01890	P125109_v1_chr	1779470	1779880	-	411	117
P125109_01891	P125109_v1_chr	1779877	1782933	-	3057	494
P125109_01892	P125109_v1_chr	1783198	1784316	+	1119	164
P125109_01893	P125109_v1_chr	1784499	1784607	+	109	249
P125109_01894	P125109_v1_chr	1784774	1785133	+	360	280
P125109_01895	P125109_v1_chr	1785274	1786485	+	1212	1091
P125109_01896	P125109_v1_chr	1786849	1788084	+	1236	482
P125109_01897	P125109_v1_chr	1788151	1789017	+	867	682
P125109_01898	P125109_v1_chr	1789062	1789820	+	759	62
P125109_01899	P125109_v1_chr	1789974	1791569	+	1596	569
P125109_01900	P125109_v1_chr	1791583	1792734	+	1152	739
P125109_01901	P125109_v1_chr	1792810	1793700	-	891	210
P125109_01902	P125109_v1_chr	1794163	1794927	+	765	569
P125109_01903	P125109_v1_chr	1794949	1795884	+	936	8
P125109_01904	P125109_v1_chr	1795941	1797227	+	1287	557
P125109_01905	P125109_v1_chr	1797224	1797517	+	294	0
P125109_01906	P125109_v1_chr	1797755	1799395	+	1641	637
P125109_01907	P125109_v1_chr	1799437	1801815	-	2379	712
P125109_01908	P125109_v1_chr	1802152	1802985	+	834	97
P125109_01909	P125109_v1_chr	1803141	1804187	+	1047	220
P125109_01910	P125109_v1_chr	1804344	1804535	+	192	0
P125109_01911	P125109_v1_chr	1804570	1806012	-	1443	73
P125109_01912	P125109_v1_chr	1806074	1806787	-	714	479
P125109_01913	P125109_v1_chr	1807101	1807565	-	465	460
P125109_01914	P125109_v1_chr	1807642	1808391	-	750	66
P125109_01915	P125109_v1_chr	1808391	1808942	-	552	0
P125109_01916	P125109_v1_chr	1809034	1810014	-	981	342
P125109_01917	P125109_v1_chr	1810074	1810167	-	94	0
P125109_01918	P125109_v1_chr	1810217	1810516	-	300	41
P125109_01919	P125109_v1_chr	1810521	1812908	-	2388	3
P125109_01920	P125109_v1_chr	1812924	1813907	-	984	1
P125109_01921	P125109_v1_chr	1814209	1814565	-	357	1
P125109_01922	P125109_v1_chr	1814616	1814813	-	198	1
P125109_01923	P125109_v1_chr	1814909	1815343	-	435	0
P125109_01924	P125109_v1_chr	1815455	1817383	-	1929	5
P125109_01925	P125109_v1_chr	1818150	1818290	+	141	12
P125109_01926	P125109_v1_chr	1818281	1819504	+	1224	123
P125109_01927	P125109_v1_chr	1819811	1820016	-	206	36
P125109_01928	P125109_v1_chr	1820189	1821043	-	855	660
P125109_01929	P125109_v1_chr	1821105	1821353	-	249	28
P125109_01930	P125109_v1_chr	1821496	1822455	+	960	429
P125109_01931	P125109_v1_chr	1822429	1822501	+	73	58
P125109_01932	P125109_v1_chr	1822459	1822580	-	122	0
P125109_01933	P125109_v1_chr	1822504	1823262	-	759	711
P125109_01934	P125109_v1_chr	1823551	1824483	+	933	118
P125109_01935	P125109_v1_chr	1824579	1824869	+	291	133
P125109_01936	P125109_v1_chr	1824976	1825836	+	861	87
P125109_01937	P125109_v1_chr	1825879	1826415	-	537	27
P125109_01938	P125109_v1_chr	1826564	1827232	+	669	195
P125109_01939	P125109_v1_chr	1827242	1827408	+	167	0
P125109_01940	P125109_v1_chr	1827370	1827969	+	600	22
P125109_01941	P125109_v1_chr	1828106	1829497	+	1392	381
P125109_01942	P125109_v1_chr	1829600	1829842	-	243	109
P125109_01943	P125109_v1_chr	1830207	1832459	+	2253	484
P125109_01944	P125109_v1_chr	1832467	1832594	-	128	0
P125109_01945	P125109_v1_chr	1832503	1833261	-	759	277
P125109_01946	P125109_v1_chr	1833274	1834629	-	1356	674
P125109_01947	P125109_v1_chr	1834754	1835593	-	840	532
P125109_01948	P125109_v1_chr	1835607	1835954	-	348	159
P125109_01949	P125109_v1_chr	1836005	1837363	-	1359	558
P125109_01950	P125109_v1_chr	1837446	1837766	-	321	463
P125109_01951	P125109_v1_chr	1838067	1838408	-	342	230
P125109_01952	P125109_v1_chr	1838627	1839454	+	828	1
P125109_01953	P125109_v1_chr	1839575	1840456	+	882	479
P125109_01954	P125109_v1_chr	1840456	1840543	-	88	162
P125109_01955	P125109_v1_chr	1840531	1841016	-	486	208
P125109_01956	P125109_v1_chr	1841100	1841315	-	216	28
P125109_01957	P125109_v1_chr	1841352	1842320	-	969	349
P125109_01958	P125109_v1_chr	1842313	1843656	-	1344	217
P125109_01959	P125109_v1_chr	1843653	1845131	-	1479	219
P125109_01960	P125109_v1_chr	1845128	1846162	-	1035	99
P125109_01961	P125109_v1_chr	1846153	1847379	-	1227	512
P125109_01962	P125109_v1_chr	1847753	1848631	+	879	253
P125109_01963	P125109_v1_chr	1848704	1849120	+	417	101
P125109_01964	P125109_v1_chr	1849080	1849355	-	276	109
P125109_01965	P125109_v1_chr	1849594	1850937	+	1344	251
P125109_01966	P125109_v1_chr	1850967	1852916	-	1950	682
P125109_01967	P125109_v1_chr	1852921	1853964	-	1044	189
P125109_01968	P125109_v1_chr	1854082	1854633	-	552	134
P125109_01969	P125109_v1_chr	1854807	1856663	+	1857	599
P125109_01970	P125109_v1_chr	1856687	1857775	+	1089	240
P125109_01971	P125109_v1_chr	1857802	1858458	+	657	298
P125109_01972	P125109_v1_chr	1858561	1859919	-	1359	616
P125109_01973	P125109_v1_chr	1860055	1860813	-	759	511
P125109_01974	P125109_v1_chr	1860943	1861926	-	984	951
P125109_01975	P125109_v1_chr	1861936	1862883	-	948	1179
P125109_01976	P125109_v1_chr	1862888	1863724	-	837	614
P125109_01977	P125109_v1_chr	1863746	1864789	-	1044	637
P125109_01978	P125109_v1_chr	1864800	1866179	-	1380	1024
P125109_01979	P125109_v1_chr	1866206	1867282	-	1077	138
P125109_01980	P125109_v1_chr	1867557	1867703	+	147	35
P125109_01981	P125109_v1_chr	1868176	1868454	-	279	22
P125109_01982	P125109_v1_chr	1868496	1868909	-	414	15
P125109_01983	P125109_v1_chr	1869251	1870246	+	996	1
P125109_01984	P125109_v1_chr	1870327	1870575	+	249	56
P125109_01985	P125109_v1_chr	1870575	1871459	+	885	418
P125109_01986	P125109_v1_chr	1871558	1872406	-	849	137
P125109_01987	P125109_v1_chr	1872512	1873708	-	1197	184
P125109_01988	P125109_v1_chr	1873998	1874744	-	747	334
P125109_01989	P125109_v1_chr	1875171	1877105	+	1935	681
P125109_01990	P125109_v1_chr	1877228	1878514	+	1287	548
P125109_01991	P125109_v1_chr	1879154	1880647	+	1494	1465
P125109_01992	P125109_v1_chr	1880688	1881215	+	528	381
P125109_01993	P125109_v1_chr	1881212	1881319	-	108	0
P125109_01994	P125109_v1_chr	1881525	1881971	+	447	194
P125109_01995	P125109_v1_chr	1881951	1882745	-	795	3
P125109_01996	P125109_v1_chr	1882846	1884030	+	1185	265
P125109_01997	P125109_v1_chr	1884149	1884496	+	348	166
P125109_01998	P125109_v1_chr	1884482	1884793	-	312	0
P125109_01999	P125109_v1_chr	1884862	1885113	-	252	0
P125109_02000	P125109_v1_chr	1885546	1885794	-	249	78
P125109_02001	P125109_v1_chr	1885802	1885987	-	186	0
P125109_02002	P125109_v1_chr	1885848	1886058	+	211	0
P125109_02003	P125109_v1_chr	1886108	1886749	-	642	131
P125109_02004	P125109_v1_chr	1886979	1887161	-	183	0
P125109_02005	P125109_v1_chr	1887164	1887526	-	363	23
P125109_02006	P125109_v1_chr	1887700	1888338	-	639	182
P125109_02007	P125109_v1_chr	1888535	1889080	-	546	243
P125109_02008	P125109_v1_chr	1889163	1889317	+	155	0
P125109_02009	P125109_v1_chr	1889396	1889644	+	249	183
P125109_02010	P125109_v1_chr	1889898	1890746	-	849	746
P125109_02011	P125109_v1_chr	1890815	1891408	-	594	224
P125109_02012	P125109_v1_chr	1891553	1892341	-	789	582
P125109_02013	P125109_v1_chr	1892410	1892496	-	87	46
P125109_02014	P125109_v1_chr	1892450	1893100	-	651	134
P125109_02015	P125109_v1_chr	1893149	1893199	+	51	0
P125109_02016	P125109_v1_chr	1893209	1893285	-	77	0
P125109_02017	P125109_v1_chr	1893294	1893620	-	327	16
P125109_02018	P125109_v1_chr	1893814	1894947	+	1134	551
P125109_02019	P125109_v1_chr	1895029	1895619	-	591	261
P125109_02020	P125109_v1_chr	1895613	1896410	-	798	308
P125109_02021	P125109_v1_chr	1896404	1897216	-	813	288
P125109_02022	P125109_v1_chr	1897206	1898180	-	975	287
P125109_02023	P125109_v1_chr	1898180	1899814	-	1635	438
P125109_02024	P125109_v1_chr	1900496	1900810	+	315	455
P125109_02025	P125109_v1_chr	1900733	1900844	+	112	9
P125109_02026	P125109_v1_chr	1900816	1900949	-	134	61
P125109_02027	P125109_v1_chr	1900959	1901489	+	531	536
P125109_02028	P125109_v1_chr	1901572	1902615	-	1044	1401
P125109_02029	P125109_v1_chr	1902776	1902834	-	59	3
P125109_02030	P125109_v1_chr	1902855	1902955	+	101	27
P125109_02031	P125109_v1_chr	1902954	1903421	-	468	541
P125109_02032	P125109_v1_chr	1903574	1903846	-	273	0
P125109_02033	P125109_v1_chr	1903741	1903914	+	174	44
P125109_02034	P125109_v1_chr	1904046	1904171	-	126	41
P125109_02035	P125109_v1_chr	1904549	1904893	+	345	674
P125109_02036	P125109_v1_chr	1905117	1905200	+	84	204
P125109_02037	P125109_v1_chr	1905648	1905724	-	77	134
P125109_02038	P125109_v1_chr	1906115	1906672	-	558	714
P125109_02039	P125109_v1_chr	1906710	1906784	-	75	3
P125109_02040	P125109_v1_chr	1906878	1906966	-	89	13
P125109_02041	P125109_v1_chr	1907484	1907747	+	264	213
P125109_02042	P125109_v1_chr	1907879	1908091	+	213	283
P125109_02043	P125109_v1_chr	1908507	1909028	+	522	892
P125109_02044	P125109_v1_chr	1909219	1909458	+	240	97
P125109_02045	P125109_v1_chr	1909492	1909779	-	288	422
P125109_02046	P125109_v1_chr	1909948	1910628	+	681	19
P125109_02047	P125109_v1_chr	1911058	1911264	+	207	0
P125109_02048	P125109_v1_chr	1911452	1911601	-	150	40
P125109_02049	P125109_v1_chr	1911719	1912843	-	1125	290
P125109_02050	P125109_v1_chr	1913102	1913271	+	170	75
P125109_02051	P125109_v1_chr	1913304	1914554	-	1251	26
P125109_02052	P125109_v1_chr	1914654	1915391	+	738	272
P125109_02053	P125109_v1_chr	1915388	1915717	+	330	320
P125109_02054	P125109_v1_chr	1915729	1916190	+	462	325
P125109_02055	P125109_v1_chr	1916244	1917350	+	1107	2
P125109_02056	P125109_v1_chr	1917437	1918078	+	642	53
P125109_02057	P125109_v1_chr	1918082	1919452	+	1371	14
P125109_02058	P125109_v1_chr	1919576	1920250	+	675	324
P125109_02059	P125109_v1_chr	1920250	1921713	+	1464	333
P125109_02060	P125109_v1_chr	1921794	1922915	+	1122	351
P125109_02061	P125109_v1_chr	1922955	1924289	-	1335	846
P125109_02062	P125109_v1_chr	1924293	1925522	-	1230	787
P125109_02063	P125109_v1_chr	1925773	1926909	+	1137	203
P125109_02064	P125109_v1_chr	1926893	1927756	+	864	936
P125109_02065	P125109_v1_chr	1928085	1929095	+	1011	288
P125109_02066	P125109_v1_chr	1929324	1929395	+	72	67
P125109_02067	P125109_v1_chr	1929411	1930190	+	780	401
P125109_02068	P125109_v1_chr	1930215	1931261	+	1047	234
P125109_02069	P125109_v1_chr	1931343	1932164	-	822	87
P125109_02070	P125109_v1_chr	1932183	1933094	-	912	508
P125109_02071	P125109_v1_chr	1933123	1934367	-	1245	3
P125109_02072	P125109_v1_chr	1934367	1935068	-	702	0
P125109_02073	P125109_v1_chr	1935061	1936260	-	1200	2
P125109_02074	P125109_v1_chr	1936598	1940044	+	3447	2152
P125109_02075	P125109_v1_chr	1940004	1940085	+	82	0
P125109_02076	P125109_v1_chr	1940192	1941157	+	966	337
P125109_02077	P125109_v1_chr	1941254	1941511	-	258	61
P125109_02078	P125109_v1_chr	1941753	1942388	+	636	222
P125109_02079	P125109_v1_chr	1942407	1942482	-	76	0
P125109_02080	P125109_v1_chr	1942454	1942520	+	67	0
P125109_02081	P125109_v1_chr	1942462	1943001	-	540	427
P125109_02082	P125109_v1_chr	1943180	1944484	-	1305	327
P125109_02083	P125109_v1_chr	1944739	1945281	-	543	363
P125109_02084	P125109_v1_chr	1945306	1946331	-	1026	305
P125109_02085	P125109_v1_chr	1946342	1947166	-	825	278
P125109_02086	P125109_v1_chr	1947147	1947785	-	639	293
P125109_02087	P125109_v1_chr	1947799	1948173	-	375	224
P125109_02088	P125109_v1_chr	1948176	1948553	-	378	21
P125109_02089	P125109_v1_chr	1948877	1951051	+	2175	968
P125109_02090	P125109_v1_chr	1951136	1952569	-	1434	1386
P125109_02091	P125109_v1_chr	1952717	1952784	-	68	0
P125109_02092	P125109_v1_chr	1952864	1953661	-	798	331
P125109_02093	P125109_v1_chr	1953672	1954676	-	1005	0
P125109_02094	P125109_v1_chr	1954673	1955314	-	642	0
P125109_02095	P125109_v1_chr	1955304	1956326	-	1023	498
P125109_02096	P125109_v1_chr	1956329	1957138	-	810	421
P125109_02097	P125109_v1_chr	1957262	1958503	-	1242	338
P125109_02098	P125109_v1_chr	1958589	1958825	-	237	1
P125109_02099	P125109_v1_chr	1958981	1959715	-	735	1
P125109_02100	P125109_v1_chr	1959728	1960657	-	930	1
P125109_02101	P125109_v1_chr	1960673	1961626	-	954	2
P125109_02102	P125109_v1_chr	1961706	1962755	-	1050	461
P125109_02103	P125109_v1_chr	1962919	1963092	-	174	0
P125109_02104	P125109_v1_chr	1963144	1963665	-	522	290
P125109_02105	P125109_v1_chr	1963702	1963810	-	109	87
P125109_02106	P125109_v1_chr	1963863	1964447	+	585	441
P125109_02107	P125109_v1_chr	1964518	1964742	-	225	190
P125109_02108	P125109_v1_chr	1964881	1964928	-	48	29
P125109_02109	P125109_v1_chr	1964945	1965706	-	762	618
P125109_02110	P125109_v1_chr	1965844	1966887	-	1044	557
P125109_02111	P125109_v1_chr	1966993	1967241	-	249	1
P125109_02112	P125109_v1_chr	1967377	1970583	+	3207	86
P125109_02113	P125109_v1_chr	1970753	1970825	-	73	0
P125109_02114	P125109_v1_chr	1970830	1971783	-	954	218
P125109_02115	P125109_v1_chr	1971798	1973459	-	1662	637
P125109_02116	P125109_v1_chr	1973524	1974474	-	951	239
P125109_02117	P125109_v1_chr	1974474	1975571	-	1098	393
P125109_02118	P125109_v1_chr	1975583	1976248	-	666	387
P125109_02119	P125109_v1_chr	1976336	1977118	-	783	417
P125109_02120	P125109_v1_chr	1977132	1977887	-	756	304
P125109_02121	P125109_v1_chr	1977908	1979119	-	1212	925
P125109_02122	P125109_v1_chr	1979146	1979844	-	699	672
P125109_02123	P125109_v1_chr	1979856	1980260	-	405	494
P125109_02124	P125109_v1_chr	1980264	1980680	-	417	353
P125109_02125	P125109_v1_chr	1980837	1981496	+	660	263
P125109_02126	P125109_v1_chr	1981588	1981881	+	294	122
P125109_02127	P125109_v1_chr	1981886	1982308	+	423	225
P125109_02128	P125109_v1_chr	1982390	1983964	-	1575	4
P125109_02129	P125109_v1_chr	1984229	1985152	-	924	314
P125109_02130	P125109_v1_chr	1985154	1985801	-	648	421
P125109_02131	P125109_v1_chr	1985837	1986421	-	585	232
P125109_02132	P125109_v1_chr	1986658	1987866	+	1209	682
P125109_02133	P125109_v1_chr	1987930	1988577	+	648	816
P125109_02134	P125109_v1_chr	1988702	1989262	+	561	361
P125109_02135	P125109_v1_chr	1989366	1990412	+	1047	385
P125109_02136	P125109_v1_chr	1990486	1990731	+	246	164
P125109_02137	P125109_v1_chr	1991021	1991275	+	255	623
P125109_02138	P125109_v1_chr	1991388	1992506	+	1119	1149
P125109_02139	P125109_v1_chr	1992547	1992660	+	114	67
P125109_02140	P125109_v1_chr	1992923	1993495	+	573	806
P125109_02141	P125109_v1_chr	1993492	1994067	+	576	127
P125109_02142	P125109_v1_chr	1994119	1995171	-	1053	454
P125109_02143	P125109_v1_chr	1995391	1996311	+	921	4
P125109_02144	P125109_v1_chr	1996316	1996422	-	107	0
P125109_02145	P125109_v1_chr	1996466	1997680	+	1215	382
P125109_02146	P125109_v1_chr	1997762	1998136	+	375	386
P125109_02147	P125109_v1_chr	1998137	1998364	-	228	430
P125109_02148	P125109_v1_chr	1998438	2000981	-	2544	965
P125109_02149	P125109_v1_chr	2000974	2002527	-	1554	652
P125109_02150	P125109_v1_chr	2002781	2003935	+	1155	2371
P125109_02151	P125109_v1_chr	2003952	2005436	-	1485	1134
P125109_02152	P125109_v1_chr	2005375	2005914	-	540	637
P125109_02153	P125109_v1_chr	2006001	2006321	-	321	265
P125109_02154	P125109_v1_chr	2006452	2006778	-	327	989
P125109_02155	P125109_v1_chr	2006840	2007295	-	456	1415
P125109_02156	P125109_v1_chr	2007337	2007792	-	456	192
P125109_02157	P125109_v1_chr	2008547	2009197	+	651	219
P125109_02158	P125109_v1_chr	2009202	2009597	+	396	637
P125109_02159	P125109_v1_chr	2009624	2010040	+	417	247
P125109_02160	P125109_v1_chr	2010067	2010900	+	834	1758
P125109_02161	P125109_v1_chr	2010939	2011451	-	513	637
P125109_02162	P125109_v1_chr	2011522	2012076	-	555	70
P125109_02163	P125109_v1_chr	2012100	2012837	-	738	431
P125109_02164	P125109_v1_chr	2012922	2013860	-	939	359
P125109_02165	P125109_v1_chr	2014096	2014183	+	88	1
P125109_02166	P125109_v1_chr	2014649	2014951	-	303	0
P125109_02167	P125109_v1_chr	2014881	2014979	+	99	1
P125109_02168	P125109_v1_chr	2015056	2015205	+	150	2
P125109_02169	P125109_v1_chr	2015378	2016688	-	1311	868
P125109_02170	P125109_v1_chr	2016862	2017680	-	819	23
P125109_02171	P125109_v1_chr	2017707	2018084	-	378	7
P125109_02172	P125109_v1_chr	2018159	2018359	-	201	165
P125109_02173	P125109_v1_chr	2018477	2018659	-	183	40
P125109_02174	P125109_v1_chr	2018938	2019010	+	73	47
P125109_02175	P125109_v1_chr	2019023	2019244	-	222	519
P125109_02176	P125109_v1_chr	2019457	2020464	+	1008	23
P125109_02177	P125109_v1_chr	2020465	2020614	-	150	3
P125109_02178	P125109_v1_chr	2020749	2021318	-	570	537
P125109_02179	P125109_v1_chr	2021318	2022880	-	1563	3735
P125109_02180	P125109_v1_chr	2022867	2023454	-	588	447
P125109_02181	P125109_v1_chr	2023457	2024536	-	1080	754
P125109_02182	P125109_v1_chr	2024529	2024942	-	414	58
P125109_02183	P125109_v1_chr	2024947	2025480	-	534	1057
P125109_02184	P125109_v1_chr	2025480	2026538	-	1059	1163
P125109_02185	P125109_v1_chr	2026535	2027875	-	1341	944
P125109_02186	P125109_v1_chr	2027909	2029837	-	1929	1112
P125109_02187	P125109_v1_chr	2029922	2030248	-	327	32
P125109_02188	P125109_v1_chr	2030245	2030601	-	357	397
P125109_02189	P125109_v1_chr	2030601	2032097	-	1497	1528
P125109_02190	P125109_v1_chr	2032087	2032251	-	165	109
P125109_02191	P125109_v1_chr	2032255	2032815	-	561	312
P125109_02192	P125109_v1_chr	2032812	2033324	-	513	209
P125109_02193	P125109_v1_chr	2033296	2033700	-	405	372
P125109_02194	P125109_v1_chr	2033697	2034020	-	324	180
P125109_02195	P125109_v1_chr	2034100	2035329	-	1230	1577
P125109_02196	P125109_v1_chr	2035339	2035941	-	603	340
P125109_02197	P125109_v1_chr	2035934	2037151	-	1218	1870
P125109_02198	P125109_v1_chr	2037300	2039030	-	1731	2117
P125109_02199	P125109_v1_chr	2039030	2039467	-	438	276
P125109_02200	P125109_v1_chr	2039614	2039964	-	351	57
P125109_02201	P125109_v1_chr	2039988	2040527	-	540	135
P125109_02202	P125109_v1_chr	2040524	2041141	-	618	783
P125109_02203	P125109_v1_chr	2041141	2041422	-	282	686
P125109_02204	P125109_v1_chr	2041409	2041798	-	390	1081
P125109_02205	P125109_v1_chr	2041887	2042459	-	573	449
P125109_02206	P125109_v1_chr	2042472	2043215	-	744	706
P125109_02207	P125109_v1_chr	2043595	2044347	-	753	394
P125109_02208	P125109_v1_chr	2044361	2045350	-	990	890
P125109_02209	P125109_v1_chr	2045358	2046218	-	861	610
P125109_02210	P125109_v1_chr	2046235	2046624	-	390	0
