# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "--fraction" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.tradis.gff" "-o" "P125109_input_LB_2.deseq.fc.tsv" "P125109_input_LB_2.deseq.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_input_LB_2.deseq.bam
P125109_01699	P125109_v1_chr	1606880	1608121	+	1242	216
P125109_01700	P125109_v1_chr	1608257	1609747	+	1491	1
P125109_01701	P125109_v1_chr	1609924	1611210	+	1287	210
P125109_01702	P125109_v1_chr	1611185	1612210	+	1026	344
P125109_01703	P125109_v1_chr	1612269	1612940	-	672	56
P125109_01704	P125109_v1_chr	1613106	1614194	-	1089	152
P125109_01705	P125109_v1_chr	1614625	1615728	+	1104	53
P125109_01706	P125109_v1_chr	1615731	1617533	+	1803	220
P125109_01707	P125109_v1_chr	1617553	1618227	+	675	65
P125109_01708	P125109_v1_chr	1618233	1618841	+	609	23
P125109_01709	P125109_v1_chr	1618841	1619140	+	300	23
P125109_01710	P125109_v1_chr	1619137	1619547	+	411	36
P125109_01711	P125109_v1_chr	1619565	1620626	+	1062	137
P125109_01712	P125109_v1_chr	1620614	1621501	+	888	83
P125109_01713	P125109_v1_chr	1621514	1621855	+	342	89
P125109_01714	P125109_v1_chr	1621879	1622050	-	172	3
P125109_01715	P125109_v1_chr	1621996	1623114	-	1119	218
P125109_01716	P125109_v1_chr	1623846	1624373	+	528	121
P125109_01717	P125109_v1_chr	1624429	1625376	-	948	131
P125109_01718	P125109_v1_chr	1625598	1625957	-	360	0
P125109_01719	P125109_v1_chr	1625957	1626883	-	927	201
P125109_01720	P125109_v1_chr	1626956	1628344	-	1389	46
P125109_01721	P125109_v1_chr	1628447	1629319	+	873	1
P125109_01722	P125109_v1_chr	1629435	1630625	+	1191	135
P125109_01723	P125109_v1_chr	1630672	1631337	-	666	0
P125109_01724	P125109_v1_chr	1631596	1632030	+	435	57
P125109_01725	P125109_v1_chr	1632050	1632433	+	384	19
P125109_01726	P125109_v1_chr	1632468	1632677	+	210	29
P125109_01727	P125109_v1_chr	1632643	1632711	+	69	0
P125109_01728	P125109_v1_chr	1632796	1633698	-	903	71
P125109_01729	P125109_v1_chr	1633926	1635113	+	1188	147
P125109_01730	P125109_v1_chr	1635361	1635456	+	96	0
P125109_01731	P125109_v1_chr	1635536	1635634	-	99	4
P125109_01732	P125109_v1_chr	1635804	1636196	-	393	46
P125109_01733	P125109_v1_chr	1636624	1637151	+	528	285
P125109_01734	P125109_v1_chr	1637287	1637469	-	183	23
P125109_01735	P125109_v1_chr	1637813	1639855	-	2043	115
P125109_01736	P125109_v1_chr	1639994	1640740	+	747	157
P125109_01737	P125109_v1_chr	1640870	1641556	+	687	6
P125109_01738	P125109_v1_chr	1641738	1641941	+	204	0
P125109_01739	P125109_v1_chr	1642008	1643474	-	1467	242
P125109_01740	P125109_v1_chr	1643618	1644997	-	1380	209
P125109_01741	P125109_v1_chr	1645051	1646070	-	1020	170
P125109_01742	P125109_v1_chr	1646081	1647295	-	1215	142
P125109_01743	P125109_v1_chr	1647417	1647752	-	336	0
P125109_01744	P125109_v1_chr	1647895	1648236	+	342	70
P125109_01745	P125109_v1_chr	1648272	1648832	+	561	0
P125109_01746	P125109_v1_chr	1648873	1649592	-	720	121
P125109_01747	P125109_v1_chr	1649690	1649995	+	306	0
P125109_01748	P125109_v1_chr	1650152	1652590	+	2439	137
P125109_01749	P125109_v1_chr	1652716	1655124	+	2409	190
P125109_01750	P125109_v1_chr	1655135	1655752	+	618	58
P125109_01751	P125109_v1_chr	1655754	1656611	+	858	119
P125109_01752	P125109_v1_chr	1656654	1657268	+	615	0
P125109_01753	P125109_v1_chr	1657573	1658283	+	711	26
P125109_01754	P125109_v1_chr	1658312	1659214	+	903	17
P125109_01755	P125109_v1_chr	1659224	1659871	+	648	27
P125109_01756	P125109_v1_chr	1659871	1661019	+	1149	77
P125109_01757	P125109_v1_chr	1661191	1662444	+	1254	96
P125109_01758	P125109_v1_chr	1662400	1663095	-	696	22
P125109_01759	P125109_v1_chr	1663221	1664441	-	1221	27
P125109_01760	P125109_v1_chr	1664569	1665468	-	900	0
P125109_01761	P125109_v1_chr	1665588	1666841	+	1254	175
P125109_01762	P125109_v1_chr	1666849	1667109	-	261	36
P125109_01763	P125109_v1_chr	1667236	1667484	+	249	0
P125109_01764	P125109_v1_chr	1667753	1668574	+	822	61
P125109_01765	P125109_v1_chr	1668614	1668943	-	330	22
P125109_01766	P125109_v1_chr	1668930	1669292	-	363	138
P125109_01767	P125109_v1_chr	1669710	1670744	+	1035	86
P125109_01768	P125109_v1_chr	1670919	1672307	-	1389	53
P125109_01769	P125109_v1_chr	1672318	1673847	-	1530	211
P125109_01770	P125109_v1_chr	1674374	1675318	+	945	71
P125109_01771	P125109_v1_chr	1675617	1676999	+	1383	191
P125109_01772	P125109_v1_chr	1677061	1677396	-	336	32
P125109_01773	P125109_v1_chr	1677523	1678254	+	732	219
P125109_01774	P125109_v1_chr	1678734	1679885	+	1152	558
P125109_01775	P125109_v1_chr	1679818	1679932	+	115	0
P125109_01776	P125109_v1_chr	1680044	1681744	+	1701	313
P125109_01777	P125109_v1_chr	1681855	1683156	+	1302	126
P125109_01778	P125109_v1_chr	1683232	1684161	+	930	82
P125109_01779	P125109_v1_chr	1684158	1685561	-	1404	13
P125109_01780	P125109_v1_chr	1685729	1687375	-	1647	231
P125109_01781	P125109_v1_chr	1687575	1688750	+	1176	35
P125109_01782	P125109_v1_chr	1688853	1690361	+	1509	57
P125109_01783	P125109_v1_chr	1690464	1690700	+	237	80
P125109_01784	P125109_v1_chr	1690761	1690841	+	81	0
P125109_01785	P125109_v1_chr	1690905	1691018	-	114	0
P125109_01786	P125109_v1_chr	1691067	1692068	+	1002	0
P125109_01787	P125109_v1_chr	1692143	1693183	-	1041	1
P125109_01788	P125109_v1_chr	1693391	1693516	+	126	28
P125109_01789	P125109_v1_chr	1693814	1694029	+	216	11
P125109_01790	P125109_v1_chr	1694118	1694558	+	441	170
P125109_01791	P125109_v1_chr	1694635	1695216	+	582	21
P125109_01792	P125109_v1_chr	1695216	1695794	+	579	8
P125109_01793	P125109_v1_chr	1695787	1697901	+	2115	62
P125109_01794	P125109_v1_chr	1697902	1698960	+	1059	8
P125109_01795	P125109_v1_chr	1698964	1699584	+	621	33
P125109_01796	P125109_v1_chr	1699587	1700279	+	693	118
P125109_01797	P125109_v1_chr	1700279	1700914	+	636	41
P125109_01798	P125109_v1_chr	1701515	1703020	+	1506	190
P125109_01799	P125109_v1_chr	1703125	1703730	+	606	3
P125109_01800	P125109_v1_chr	1703789	1704649	-	861	85
P125109_01801	P125109_v1_chr	1704709	1705983	-	1275	1
P125109_01802	P125109_v1_chr	1706110	1706766	-	657	5
P125109_01803	P125109_v1_chr	1706825	1707187	-	363	19
P125109_01804	P125109_v1_chr	1707242	1708363	-	1122	294
P125109_01805	P125109_v1_chr	1708635	1709102	+	468	96
P125109_01806	P125109_v1_chr	1709150	1709584	-	435	26
P125109_01807	P125109_v1_chr	1709785	1710021	+	237	19
P125109_01808	P125109_v1_chr	1710024	1710884	+	861	153
P125109_01809	P125109_v1_chr	1710884	1712923	+	2040	96
P125109_01810	P125109_v1_chr	1712899	1713420	-	522	70
P125109_01811	P125109_v1_chr	1713500	1714396	-	897	86
P125109_01812	P125109_v1_chr	1714447	1714686	-	240	80
P125109_01813	P125109_v1_chr	1714789	1715388	+	600	4
P125109_01814	P125109_v1_chr	1715447	1716544	+	1098	235
P125109_01815	P125109_v1_chr	1716613	1717020	+	408	1
P125109_01816	P125109_v1_chr	1717121	1717768	+	648	5
P125109_01817	P125109_v1_chr	1717846	1718193	-	348	51
P125109_01818	P125109_v1_chr	1718529	1719350	+	822	37
P125109_01819	P125109_v1_chr	1719477	1720058	+	582	3
P125109_01820	P125109_v1_chr	1720141	1720230	-	90	0
P125109_01821	P125109_v1_chr	1720526	1721551	+	1026	52
P125109_01822	P125109_v1_chr	1721453	1721547	+	95	0
P125109_01823	P125109_v1_chr	1721548	1722480	-	933	0
P125109_01824	P125109_v1_chr	1722593	1723798	+	1206	76
P125109_01825	P125109_v1_chr	1724088	1725236	+	1149	160
P125109_01826	P125109_v1_chr	1725278	1725919	-	642	1
P125109_01827	P125109_v1_chr	1726136	1727509	+	1374	74
P125109_01828	P125109_v1_chr	1727661	1727737	+	77	1
P125109_01829	P125109_v1_chr	1727748	1727824	+	77	28
P125109_01830	P125109_v1_chr	1727982	1729040	-	1059	31
P125109_01831	P125109_v1_chr	1729037	1729816	-	780	0
P125109_01832	P125109_v1_chr	1729817	1730083	-	267	2
P125109_01833	P125109_v1_chr	1730080	1730727	-	648	15
P125109_01834	P125109_v1_chr	1730795	1731763	-	969	549
P125109_01835	P125109_v1_chr	1731744	1732118	-	375	191
P125109_01836	P125109_v1_chr	1732099	1732476	-	378	75
P125109_01837	P125109_v1_chr	1732479	1733780	-	1302	416
P125109_01838	P125109_v1_chr	1733770	1735815	-	2046	676
P125109_01839	P125109_v1_chr	1735800	1736168	-	369	32
P125109_01840	P125109_v1_chr	1736226	1737218	-	993	221
P125109_01841	P125109_v1_chr	1737208	1737882	-	675	105
P125109_01842	P125109_v1_chr	1737533	1737605	+	73	0
P125109_01843	P125109_v1_chr	1737879	1738130	-	252	32
P125109_01844	P125109_v1_chr	1738445	1739092	-	648	25
P125109_01845	P125109_v1_chr	1739191	1739454	-	264	0
P125109_01846	P125109_v1_chr	1739451	1739741	-	291	2
P125109_01847	P125109_v1_chr	1739719	1739934	-	216	19
P125109_01848	P125109_v1_chr	1740028	1740717	-	690	337
P125109_01849	P125109_v1_chr	1740714	1741496	-	783	245
P125109_01850	P125109_v1_chr	1741512	1741940	-	429	35
P125109_01851	P125109_v1_chr	1741998	1742414	-	417	56
P125109_01852	P125109_v1_chr	1742417	1743004	-	588	240
P125109_01853	P125109_v1_chr	1743020	1744474	-	1455	186
P125109_01854	P125109_v1_chr	1744477	1744950	-	474	91
P125109_01855	P125109_v1_chr	1744947	1745537	-	591	40
P125109_01856	P125109_v1_chr	1745544	1745867	-	324	27
P125109_01857	P125109_v1_chr	1746073	1746315	-	243	15
P125109_01858	P125109_v1_chr	1746323	1747534	-	1212	120
P125109_01859	P125109_v1_chr	1747515	1749008	-	1494	130
P125109_01860	P125109_v1_chr	1749010	1749393	-	384	20
P125109_01861	P125109_v1_chr	1749812	1752574	+	2763	91
P125109_01862	P125109_v1_chr	1752605	1753243	+	639	141
P125109_01863	P125109_v1_chr	1753422	1754150	+	729	251
P125109_01864	P125109_v1_chr	1754322	1755281	+	960	31
P125109_01865	P125109_v1_chr	1755403	1755615	-	213	12
P125109_01866	P125109_v1_chr	1755713	1756333	-	621	51
P125109_01867	P125109_v1_chr	1756308	1758086	-	1779	85
P125109_01868	P125109_v1_chr	1758268	1759002	+	735	61
P125109_01869	P125109_v1_chr	1759003	1760025	+	1023	126
P125109_01870	P125109_v1_chr	1760018	1763080	+	3063	206
P125109_01871	P125109_v1_chr	1763403	1764629	+	1227	171
P125109_01872	P125109_v1_chr	1764641	1765378	+	738	50
P125109_01873	P125109_v1_chr	1765437	1766330	+	894	316
P125109_01874	P125109_v1_chr	1766352	1767695	+	1344	300
P125109_01875	P125109_v1_chr	1767895	1768089	+	195	0
P125109_01876	P125109_v1_chr	1768097	1769509	+	1413	123
P125109_01877	P125109_v1_chr	1769820	1770056	+	237	33
P125109_01878	P125109_v1_chr	1770139	1770381	+	243	0
P125109_01879	P125109_v1_chr	1770205	1770420	-	216	0
P125109_01880	P125109_v1_chr	1770447	1771448	-	1002	242
P125109_01881	P125109_v1_chr	1771603	1772019	-	417	41
P125109_01882	P125109_v1_chr	1772032	1773252	-	1221	230
P125109_01883	P125109_v1_chr	1773249	1774520	-	1272	171
P125109_01884	P125109_v1_chr	1774495	1775241	-	747	80
P125109_01885	P125109_v1_chr	1775258	1776745	-	1488	152
P125109_01886	P125109_v1_chr	1776754	1777122	-	369	30
P125109_01887	P125109_v1_chr	1777549	1778895	+	1347	601
P125109_01888	P125109_v1_chr	1778918	1779011	-	94	0
P125109_01889	P125109_v1_chr	1779183	1779371	-	189	3
P125109_01890	P125109_v1_chr	1779470	1779880	-	411	80
P125109_01891	P125109_v1_chr	1779877	1782933	-	3057	257
P125109_01892	P125109_v1_chr	1783198	1784316	+	1119	90
P125109_01893	P125109_v1_chr	1784499	1784607	+	109	102
P125109_01894	P125109_v1_chr	1784774	1785133	+	360	120
P125109_01895	P125109_v1_chr	1785274	1786485	+	1212	399
P125109_01896	P125109_v1_chr	1786849	1788084	+	1236	217
P125109_01897	P125109_v1_chr	1788151	1789017	+	867	330
P125109_01898	P125109_v1_chr	1789062	1789820	+	759	26
P125109_01899	P125109_v1_chr	1789974	1791569	+	1596	252
P125109_01900	P125109_v1_chr	1791583	1792734	+	1152	368
P125109_01901	P125109_v1_chr	1792810	1793700	-	891	86
P125109_01902	P125109_v1_chr	1794163	1794927	+	765	243
P125109_01903	P125109_v1_chr	1794949	1795884	+	936	4
P125109_01904	P125109_v1_chr	1795941	1797227	+	1287	309
P125109_01905	P125109_v1_chr	1797224	1797517	+	294	0
P125109_01906	P125109_v1_chr	1797755	1799395	+	1641	284
P125109_01907	P125109_v1_chr	1799437	1801815	-	2379	395
P125109_01908	P125109_v1_chr	1802152	1802985	+	834	57
P125109_01909	P125109_v1_chr	1803141	1804187	+	1047	100
P125109_01910	P125109_v1_chr	1804344	1804535	+	192	0
P125109_01911	P125109_v1_chr	1804570	1806012	-	1443	33
P125109_01912	P125109_v1_chr	1806074	1806787	-	714	248
P125109_01913	P125109_v1_chr	1807101	1807565	-	465	221
P125109_01914	P125109_v1_chr	1807642	1808391	-	750	50
P125109_01915	P125109_v1_chr	1808391	1808942	-	552	0
P125109_01916	P125109_v1_chr	1809034	1810014	-	981	172
P125109_01917	P125109_v1_chr	1810074	1810167	-	94	0
P125109_01918	P125109_v1_chr	1810217	1810516	-	300	7
P125109_01919	P125109_v1_chr	1810521	1812908	-	2388	1
P125109_01920	P125109_v1_chr	1812924	1813907	-	984	0
P125109_01921	P125109_v1_chr	1814209	1814565	-	357	0
P125109_01922	P125109_v1_chr	1814616	1814813	-	198	0
P125109_01923	P125109_v1_chr	1814909	1815343	-	435	0
P125109_01924	P125109_v1_chr	1815455	1817383	-	1929	1
P125109_01925	P125109_v1_chr	1818150	1818290	+	141	7
P125109_01926	P125109_v1_chr	1818281	1819504	+	1224	25
P125109_01927	P125109_v1_chr	1819811	1820016	-	206	21
P125109_01928	P125109_v1_chr	1820189	1821043	-	855	297
P125109_01929	P125109_v1_chr	1821105	1821353	-	249	12
P125109_01930	P125109_v1_chr	1821496	1822455	+	960	182
P125109_01931	P125109_v1_chr	1822429	1822501	+	73	15
P125109_01932	P125109_v1_chr	1822459	1822580	-	122	0
P125109_01933	P125109_v1_chr	1822504	1823262	-	759	365
P125109_01934	P125109_v1_chr	1823551	1824483	+	933	71
P125109_01935	P125109_v1_chr	1824579	1824869	+	291	53
P125109_01936	P125109_v1_chr	1824976	1825836	+	861	33
P125109_01937	P125109_v1_chr	1825879	1826415	-	537	18
P125109_01938	P125109_v1_chr	1826564	1827232	+	669	114
P125109_01939	P125109_v1_chr	1827242	1827408	+	167	0
P125109_01940	P125109_v1_chr	1827370	1827969	+	600	10
P125109_01941	P125109_v1_chr	1828106	1829497	+	1392	188
P125109_01942	P125109_v1_chr	1829600	1829842	-	243	39
P125109_01943	P125109_v1_chr	1830207	1832459	+	2253	281
P125109_01944	P125109_v1_chr	1832467	1832594	-	128	0
P125109_01945	P125109_v1_chr	1832503	1833261	-	759	131
P125109_01946	P125109_v1_chr	1833274	1834629	-	1356	325
P125109_01947	P125109_v1_chr	1834754	1835593	-	840	248
P125109_01948	P125109_v1_chr	1835607	1835954	-	348	111
P125109_01949	P125109_v1_chr	1836005	1837363	-	1359	273
P125109_01950	P125109_v1_chr	1837446	1837766	-	321	246
P125109_01951	P125109_v1_chr	1838067	1838408	-	342	125
P125109_01952	P125109_v1_chr	1838627	1839454	+	828	0
P125109_01953	P125109_v1_chr	1839575	1840456	+	882	245
P125109_01954	P125109_v1_chr	1840456	1840543	-	88	58
P125109_01955	P125109_v1_chr	1840531	1841016	-	486	106
P125109_01956	P125109_v1_chr	1841100	1841315	-	216	7
P125109_01957	P125109_v1_chr	1841352	1842320	-	969	194
P125109_01958	P125109_v1_chr	1842313	1843656	-	1344	161
P125109_01959	P125109_v1_chr	1843653	1845131	-	1479	117
P125109_01960	P125109_v1_chr	1845128	1846162	-	1035	63
P125109_01961	P125109_v1_chr	1846153	1847379	-	1227	299
P125109_01962	P125109_v1_chr	1847753	1848631	+	879	135
P125109_01963	P125109_v1_chr	1848704	1849120	+	417	77
P125109_01964	P125109_v1_chr	1849080	1849355	-	276	61
P125109_01965	P125109_v1_chr	1849594	1850937	+	1344	167
P125109_01966	P125109_v1_chr	1850967	1852916	-	1950	423
P125109_01967	P125109_v1_chr	1852921	1853964	-	1044	120
P125109_01968	P125109_v1_chr	1854082	1854633	-	552	65
P125109_01969	P125109_v1_chr	1854807	1856663	+	1857	322
P125109_01970	P125109_v1_chr	1856687	1857775	+	1089	136
P125109_01971	P125109_v1_chr	1857802	1858458	+	657	200
P125109_01972	P125109_v1_chr	1858561	1859919	-	1359	277
P125109_01973	P125109_v1_chr	1860055	1860813	-	759	223
P125109_01974	P125109_v1_chr	1860943	1861926	-	984	491
P125109_01975	P125109_v1_chr	1861936	1862883	-	948	494
P125109_01976	P125109_v1_chr	1862888	1863724	-	837	273
P125109_01977	P125109_v1_chr	1863746	1864789	-	1044	288
P125109_01978	P125109_v1_chr	1864800	1866179	-	1380	542
P125109_01979	P125109_v1_chr	1866206	1867282	-	1077	59
P125109_01980	P125109_v1_chr	1867557	1867703	+	147	11
P125109_01981	P125109_v1_chr	1868176	1868454	-	279	11
P125109_01982	P125109_v1_chr	1868496	1868909	-	414	14
P125109_01983	P125109_v1_chr	1869251	1870246	+	996	1
P125109_01984	P125109_v1_chr	1870327	1870575	+	249	27
P125109_01985	P125109_v1_chr	1870575	1871459	+	885	245
P125109_01986	P125109_v1_chr	1871558	1872406	-	849	71
P125109_01987	P125109_v1_chr	1872512	1873708	-	1197	103
P125109_01988	P125109_v1_chr	1873998	1874744	-	747	188
P125109_01989	P125109_v1_chr	1875171	1877105	+	1935	375
P125109_01990	P125109_v1_chr	1877228	1878514	+	1287	290
P125109_01991	P125109_v1_chr	1879154	1880647	+	1494	745
P125109_01992	P125109_v1_chr	1880688	1881215	+	528	208
P125109_01993	P125109_v1_chr	1881212	1881319	-	108	0
P125109_01994	P125109_v1_chr	1881525	1881971	+	447	94
P125109_01995	P125109_v1_chr	1881951	1882745	-	795	1
P125109_01996	P125109_v1_chr	1882846	1884030	+	1185	147
P125109_01997	P125109_v1_chr	1884149	1884496	+	348	81
P125109_01998	P125109_v1_chr	1884482	1884793	-	312	0
P125109_01999	P125109_v1_chr	1884862	1885113	-	252	0
P125109_02000	P125109_v1_chr	1885546	1885794	-	249	36
P125109_02001	P125109_v1_chr	1885802	1885987	-	186	0
P125109_02002	P125109_v1_chr	1885848	1886058	+	211	0
P125109_02003	P125109_v1_chr	1886108	1886749	-	642	77
P125109_02004	P125109_v1_chr	1886979	1887161	-	183	0
P125109_02005	P125109_v1_chr	1887164	1887526	-	363	9
P125109_02006	P125109_v1_chr	1887700	1888338	-	639	107
P125109_02007	P125109_v1_chr	1888535	1889080	-	546	129
P125109_02008	P125109_v1_chr	1889163	1889317	+	155	0
P125109_02009	P125109_v1_chr	1889396	1889644	+	249	65
P125109_02010	P125109_v1_chr	1889898	1890746	-	849	352
P125109_02011	P125109_v1_chr	1890815	1891408	-	594	88
P125109_02012	P125109_v1_chr	1891553	1892341	-	789	295
P125109_02013	P125109_v1_chr	1892410	1892496	-	87	10
P125109_02014	P125109_v1_chr	1892450	1893100	-	651	53
P125109_02015	P125109_v1_chr	1893149	1893199	+	51	0
P125109_02016	P125109_v1_chr	1893209	1893285	-	77	0
P125109_02017	P125109_v1_chr	1893294	1893620	-	327	7
P125109_02018	P125109_v1_chr	1893814	1894947	+	1134	257
P125109_02019	P125109_v1_chr	1895029	1895619	-	591	143
P125109_02020	P125109_v1_chr	1895613	1896410	-	798	196
P125109_02021	P125109_v1_chr	1896404	1897216	-	813	162
P125109_02022	P125109_v1_chr	1897206	1898180	-	975	198
P125109_02023	P125109_v1_chr	1898180	1899814	-	1635	274
P125109_02024	P125109_v1_chr	1900496	1900810	+	315	212
P125109_02025	P125109_v1_chr	1900733	1900844	+	112	1
P125109_02026	P125109_v1_chr	1900816	1900949	-	134	19
P125109_02027	P125109_v1_chr	1900959	1901489	+	531	213
P125109_02028	P125109_v1_chr	1901572	1902615	-	1044	736
P125109_02029	P125109_v1_chr	1902776	1902834	-	59	3
P125109_02030	P125109_v1_chr	1902855	1902955	+	101	3
P125109_02031	P125109_v1_chr	1902954	1903421	-	468	249
P125109_02032	P125109_v1_chr	1903574	1903846	-	273	0
P125109_02033	P125109_v1_chr	1903741	1903914	+	174	17
P125109_02034	P125109_v1_chr	1904046	1904171	-	126	19
P125109_02035	P125109_v1_chr	1904549	1904893	+	345	343
P125109_02036	P125109_v1_chr	1905117	1905200	+	84	93
P125109_02037	P125109_v1_chr	1905648	1905724	-	77	72
P125109_02038	P125109_v1_chr	1906115	1906672	-	558	296
P125109_02039	P125109_v1_chr	1906710	1906784	-	75	1
P125109_02040	P125109_v1_chr	1906878	1906966	-	89	4
P125109_02041	P125109_v1_chr	1907484	1907747	+	264	83
P125109_02042	P125109_v1_chr	1907879	1908091	+	213	139
P125109_02043	P125109_v1_chr	1908507	1909028	+	522	397
P125109_02044	P125109_v1_chr	1909219	1909458	+	240	50
P125109_02045	P125109_v1_chr	1909492	1909779	-	288	196
P125109_02046	P125109_v1_chr	1909948	1910628	+	681	4
P125109_02047	P125109_v1_chr	1911058	1911264	+	207	0
P125109_02048	P125109_v1_chr	1911452	1911601	-	150	18
P125109_02049	P125109_v1_chr	1911719	1912843	-	1125	154
P125109_02050	P125109_v1_chr	1913102	1913271	+	170	25
P125109_02051	P125109_v1_chr	1913304	1914554	-	1251	6
P125109_02052	P125109_v1_chr	1914654	1915391	+	738	178
P125109_02053	P125109_v1_chr	1915388	1915717	+	330	184
P125109_02054	P125109_v1_chr	1915729	1916190	+	462	195
P125109_02055	P125109_v1_chr	1916244	1917350	+	1107	0
P125109_02056	P125109_v1_chr	1917437	1918078	+	642	21
P125109_02057	P125109_v1_chr	1918082	1919452	+	1371	4
P125109_02058	P125109_v1_chr	1919576	1920250	+	675	202
P125109_02059	P125109_v1_chr	1920250	1921713	+	1464	162
P125109_02060	P125109_v1_chr	1921794	1922915	+	1122	161
P125109_02061	P125109_v1_chr	1922955	1924289	-	1335	376
P125109_02062	P125109_v1_chr	1924293	1925522	-	1230	411
P125109_02063	P125109_v1_chr	1925773	1926909	+	1137	92
P125109_02064	P125109_v1_chr	1926893	1927756	+	864	513
P125109_02065	P125109_v1_chr	1928085	1929095	+	1011	102
P125109_02066	P125109_v1_chr	1929324	1929395	+	72	35
P125109_02067	P125109_v1_chr	1929411	1930190	+	780	219
P125109_02068	P125109_v1_chr	1930215	1931261	+	1047	155
P125109_02069	P125109_v1_chr	1931343	1932164	-	822	33
P125109_02070	P125109_v1_chr	1932183	1933094	-	912	276
P125109_02071	P125109_v1_chr	1933123	1934367	-	1245	0
P125109_02072	P125109_v1_chr	1934367	1935068	-	702	1
P125109_02073	P125109_v1_chr	1935061	1936260	-	1200	0
P125109_02074	P125109_v1_chr	1936598	1940044	+	3447	1148
P125109_02075	P125109_v1_chr	1940004	1940085	+	82	0
P125109_02076	P125109_v1_chr	1940192	1941157	+	966	176
P125109_02077	P125109_v1_chr	1941254	1941511	-	258	38
P125109_02078	P125109_v1_chr	1941753	1942388	+	636	151
P125109_02079	P125109_v1_chr	1942407	1942482	-	76	0
P125109_02080	P125109_v1_chr	1942454	1942520	+	67	0
P125109_02081	P125109_v1_chr	1942462	1943001	-	540	242
P125109_02082	P125109_v1_chr	1943180	1944484	-	1305	169
P125109_02083	P125109_v1_chr	1944739	1945281	-	543	183
